allergic_ID,Adverse-Event,Arm-affected,Arm-at-risk,Category,Trial-Id,URL,Condition,Intervention,Serious-Other,Arm.,Arm_Title,classes_ID,Drug,Class
2206,Dermatitis_allergic,1,46,Skin_and_subcutaneous_tissue_disorders,NCT01105533,https://clinicaltrials.gov/show/NCT01105533,Neoplasm,PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|,other_events,arm0,PF-00337210,,,
1741,Drug_hypersensitivity,5,49,Immune_system_disorders,NCT01108341,https://clinicaltrials.gov/show/NCT01108341,Non-Hodgkin's_Lymphoma_(NHL),Bendamustine_hydrochloride|Ofatumumab|,other_events,arm0,Bendamustine-and-Ofatumumab,36,bendamustine,alkylating-agent
1741,Drug_hypersensitivity,5,49,Immune_system_disorders,NCT01108341,https://clinicaltrials.gov/show/NCT01108341,Non-Hodgkin's_Lymphoma_(NHL),Bendamustine_hydrochloride|Ofatumumab|,other_events,arm0,Bendamustine-and-Ofatumumab,42,ofatumumab,monoclonal-antibody
946,Hypersensitivity,5,60,Immune_system_disorders,NCT01109524,https://clinicaltrials.gov/show/NCT01109524,Lung_Neoplasms|Carcinoma|Cancer_of_the_Lung|Non-Small-Cell_Lung_Carcinoma|,Cetuximab|Cisplatin|Vinorelbine|,other_events,arm0,Cetuximab-+-Cisplatin/Vinorelbine,9,cisplatin,alkalating-agent
946,Hypersensitivity,5,60,Immune_system_disorders,NCT01109524,https://clinicaltrials.gov/show/NCT01109524,Lung_Neoplasms|Carcinoma|Cancer_of_the_Lung|Non-Small-Cell_Lung_Carcinoma|,Cetuximab|Cisplatin|Vinorelbine|,other_events,arm0,Cetuximab-+-Cisplatin/Vinorelbine,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
2720,Allergic_reaction,14,33,Immune_system_disorders,NCT01113632,https://clinicaltrials.gov/show/NCT01113632,Chronic_Lymphocytic_Leukemia|Small_Lymphocytic_Lymphoma|,Ofatumumab,other_events,arm0,Ofatumumab-1000mg,42,ofatumumab,monoclonal-antibody
2721,Allergic_reaction,16,44,Immune_system_disorders,NCT01113632,https://clinicaltrials.gov/show/NCT01113632,Chronic_Lymphocytic_Leukemia|Small_Lymphocytic_Lymphoma|,Ofatumumab,other_events,arm1,Ofatumumab-2000mg,42,ofatumumab,monoclonal-antibody
2723,Allergic_reaction,1,59,Immune_system_disorders,NCT01117623,https://clinicaltrials.gov/show/NCT01117623,Neoplasm,Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_20_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_40_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_100_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_120_mg|Escalation_cohort,other_events,arm2,Regorafenib-(Stivarga-BAY73-4506)-100-mg,,,
2722,Allergic_reaction,1,10,Immune_system_disorders,NCT01117623,https://clinicaltrials.gov/show/NCT01117623,Neoplasm,Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_20_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_40_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_100_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_120_mg|Escalation_cohort,other_events,arm4,Escalation-Cohort:-Regorafenib-(Stivarga-BAY73-4506)-140-mg,,,
949,Hypersensitivity,1,59,Immune_system_disorders,NCT01118845,https://clinicaltrials.gov/show/NCT01118845,Non-Hodgkin's_Lymphoma|Lymphoma_Large_Cell|Diffuse_Mantle_Cell_Lymphoma_Lymphoma|Follicular_Lymphoma|Large_B-Cell_Diffuse|,SyB_L-0501|Rituximab|,other_events,arm0,SyB-L-0501,,,
951,Hypersensitivity,1,239,Immune_system_disorders,NCT01121393,https://clinicaltrials.gov/show/NCT01121393,Carcinoma_Non-Small-Cell_Lung|Adenocarcinoma|,Gemcitabine+Cisplatin|BIBW_2992|,serious_events,arm0,Afatinib-40mg,,,
952,Hypersensitivity,2,54,Immune_system_disorders,NCT01121406,https://clinicaltrials.gov/show/NCT01121406,Ovarian_Neoplasms,Paclitaxel|Gemcitabine|Topotecan|Pegylated_liposomal_doxorubicin_(PLD)|BI_6727|,other_events,arm0,Volasertib-(BI-6727),,,
1747,Drug_hypersensitivity,1,55,Immune_system_disorders,NCT01121406,https://clinicaltrials.gov/show/NCT01121406,Ovarian_Neoplasms,Paclitaxel|Gemcitabine|Topotecan|Pegylated_liposomal_doxorubicin_(PLD)|BI_6727|,serious_events,arm1,Cytotoxic,,,
953,Hypersensitivity,2,24,Immune_system_disorders,NCT01121406,https://clinicaltrials.gov/show/NCT01121406,Ovarian_Neoplasms,Paclitaxel|Gemcitabine|Topotecan|Pegylated_liposomal_doxorubicin_(PLD)|BI_6727|,other_events,arm2,Cytotoxic-to-Volasertib-Switch,,,
954,Hypersensitivity,1,6,Immune_system_disorders,NCT01121575,https://clinicaltrials.gov/show/NCT01121575,Non_Small_Cell_Lung_Cancer,PF-02341066|PF-00299804|PF-02341066|PF-00299804|,serious_events,arm1,PF-02341066-200-mg-BID/-PF-00299804-45-mg-QD,,,
2406,Allergy,2,29,Immune_system_disorders,NCT01128543,https://clinicaltrials.gov/show/NCT01128543,Cancer,lapatinib_and_Vinorelbine,other_events,arm0,Lapatinib-1250-mg-and-Vinorelbine-20-mg/m^2,21,lapatinib,signal-transduction-inhibitor
1752,Drug_hypersensitivity,1,15,Immune_system_disorders,NCT01129336,https://clinicaltrials.gov/show/NCT01129336,First_or_Second_Line_HER2-negative_Breast_Cancer|Metastatic_Disease_Without_Bone_Metastasis|,Zoledronic_acid|Standard_Therapy|,other_events,arm0,Patients-Without-Bone-Metastases,,,
1753,Drug_hypersensitivity,1,29,Immune_system_disorders,NCT01129336,https://clinicaltrials.gov/show/NCT01129336,First_or_Second_Line_HER2-negative_Breast_Cancer|Metastatic_Disease_Without_Bone_Metastasis|,Zoledronic_acid|Standard_Therapy|,other_events,arm1,Patients-With-Bone-Metastases,,,
2725,Allergic_reaction,1,9,Immune_system_disorders,NCT01132547,https://clinicaltrials.gov/show/NCT01132547,Cancer,cyproheptadine_hydrochloride|placebo|,other_events,arm0,Arm-I-Cyproheptadine-Hydrochloride,,,
959,Hypersensitivity,1,12,Immune_system_disorders,NCT01132664,https://clinicaltrials.gov/show/NCT01132664,Metastatic_Breast_Cancer|HER2+_Breast_Cancer|,BKM120|Trastuzumab|Capecitabine|,other_events,arm1,Phase-Ib-Dose-Escalation-100-mg/Day,,,
961,Hypersensitivity,1,50,Immune_system_disorders,NCT01132664,https://clinicaltrials.gov/show/NCT01132664,Metastatic_Breast_Cancer|HER2+_Breast_Cancer|,BKM120|Trastuzumab|Capecitabine|,other_events,arm2,Phase-II-Dose-Expansion-100-mg/Day,,,
960,Hypersensitivity,1,6,Immune_system_disorders,NCT01132664,https://clinicaltrials.gov/show/NCT01132664,Metastatic_Breast_Cancer|HER2+_Breast_Cancer|,BKM120|Trastuzumab|Capecitabine|,serious_events,arm4,BM-Cohort-100-mg/Day,,,
2726,Allergic_reaction,1,118,Immune_system_disorders,NCT01134614,https://clinicaltrials.gov/show/NCT01134614,Recurrent_Melanoma|Stage_III_Melanoma|Stage_IV_Melanoma|,ipilimumab|sargramostim|,serious_events,arm0,Arm-A-(Ipilimumab-and-Sargramostim),64,ipilimumab,monoclonal-antibody
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,17,capecitabine,antimetabolite
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,17,capecitabine,antimetabolite
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,17,capecitabine,antimetabolite
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,29,capecitabine,antimetabolite
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,29,capecitabine,antimetabolite
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,29,capecitabine,antimetabolite
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,31,erlotinib,epidermal-growth-factor-receptor-(EGFR)-inhibitor---protein-tyrosine-kinase-inhibitor
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,31,erlotinib,epidermal-growth-factor-receptor-(EGFR)-inhibitor---protein-tyrosine-kinase-inhibitor
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,31,erlotinib,epidermal-growth-factor-receptor-(EGFR)-inhibitor---protein-tyrosine-kinase-inhibitor
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,4,bevacizumab,monoclonal-antibody
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,4,bevacizumab,monoclonal-antibody
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,4,bevacizumab,monoclonal-antibody
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,22,bevacizumab,monoclonal-antibody
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,22,bevacizumab,monoclonal-antibody
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,22,bevacizumab,monoclonal-antibody
1755,Drug_hypersensitivity,1,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,62,eloxatin,Xa-inhibitors
1756,Drug_hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,62,eloxatin,Xa-inhibitors
964,Hypersensitivity,3,90,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,62,eloxatin,Xa-inhibitors
966,Hypersensitivity,1,345,Immune_system_disorders,NCT01139762,https://clinicaltrials.gov/show/NCT01139762,Benign_Prostatic_Hyperplasia|Enlarged_Prostate|,Tadalafil|Placebo|Finasteride|,other_events,arm1,Tadalafil,,,
2216,Dermatitis_allergic,1,277,Skin_and_subcutaneous_tissue_disorders,NCT01140347,https://clinicaltrials.gov/show/NCT01140347,Hepatocellular_Carcinoma,Placebo|Ramucirumab_DP_(IMC-1121B)|BSC|,serious_events,arm0,Ramucirumab-(IMC-1121B)-+-BSC,,,
1757,Drug_hypersensitivity,6,233,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm0,Rituximab-Induction-(Induction-Phase-Only),16,rituximab,monoclonal-antibody
968,Hypersensitivity,1,233,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],serious_events,arm0,Rituximab-Induction-(Induction-Phase-Only),16,rituximab,monoclonal-antibody
969,Hypersensitivity,11,233,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm0,Rituximab-Induction-(Induction-Phase-Only),16,rituximab,monoclonal-antibody
1758,Drug_hypersensitivity,1,101,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm2,Rituximab-Induction-Observation-Maintenance-(Follow-up-Phase),88,maintenance,Class_Name_Needed
970,Hypersensitivity,1,101,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm2,Rituximab-Induction-Observation-Maintenance-(Follow-up-Phase),88,maintenance,Class_Name_Needed
1758,Drug_hypersensitivity,1,101,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm2,Rituximab-Induction-Observation-Maintenance-(Follow-up-Phase),16,rituximab,monoclonal-antibody
970,Hypersensitivity,1,101,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],other_events,arm2,Rituximab-Induction-Observation-Maintenance-(Follow-up-Phase),16,rituximab,monoclonal-antibody
2728,Allergic_reaction,1,63,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_I,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,serious_events,arm0,Treatment-(Lenalidomide-Rituximab),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
2729,Allergic_reaction,5,63,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_I,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,other_events,arm0,Treatment-(Lenalidomide-Rituximab),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
2728,Allergic_reaction,1,63,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_I,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,serious_events,arm0,Treatment-(Lenalidomide-Rituximab),16,rituximab,monoclonal-antibody
2729,Allergic_reaction,5,63,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_I,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,other_events,arm0,Treatment-(Lenalidomide-Rituximab),16,rituximab,monoclonal-antibody
972,HYPERSENSITIVITY,2,120,Immune_system_disorders,NCT01151215,https://clinicaltrials.gov/show/NCT01151215,Neoplasms|Breast_Neoplasms|Breast_Cancer|,AZD8931|anastrozole|Placebo|,other_events,arm1,AZD8931-40mg,,,
974,Hypersensitivity,1,47,Immune_system_disorders,NCT01153971,https://clinicaltrials.gov/show/NCT01153971,Non-Hodgkin's_Lymphoma,rituximab,other_events,arm0,Rituximab-+-Fludarabine-+-Cyclophosphamide,13,cyclophosphamide,alkylating-agent
974,Hypersensitivity,1,47,Immune_system_disorders,NCT01153971,https://clinicaltrials.gov/show/NCT01153971,Non-Hodgkin's_Lymphoma,rituximab,other_events,arm0,Rituximab-+-Fludarabine-+-Cyclophosphamide,66,fludarabine,antimetabolite
974,Hypersensitivity,1,47,Immune_system_disorders,NCT01153971,https://clinicaltrials.gov/show/NCT01153971,Non-Hodgkin's_Lymphoma,rituximab,other_events,arm0,Rituximab-+-Fludarabine-+-Cyclophosphamide,16,rituximab,monoclonal-antibody
2730,Allergic_reaction,1,40,Immune_system_disorders,NCT01160484,https://clinicaltrials.gov/show/NCT01160484,Multiple_Myeloma,DVD-R,serious_events,arm0,DVD-R-Single-Arm,,,
977,Hypersensitivity,1,69,Immune_system_disorders,NCT01160744,https://clinicaltrials.gov/show/NCT01160744,Carcinoma_Non-Small-Cell_Lung,IMC-1121B_(ramucirumab)|Pemetrexed|Carboplatin_(AUC_6)|Cisplatin|Gemcitabine|Carboplatin_(AUC_5)|,serious_events,arm0,Pem-+-Carb-or-Cis-(Non-Squamous),,,
1765,Drug_hypersensitivity,1,735,Immune_system_disorders,NCT01168349,https://clinicaltrials.gov/show/NCT01168349,Anemia_Neoplasms,epoetin_beta_[NeoRecormon],other_events,arm0,Solid-Tumor-Participants,,,
1764,Drug_hypersensitivity,1,1054,Immune_system_disorders,NCT01168349,https://clinicaltrials.gov/show/NCT01168349,Anemia_Neoplasms,epoetin_beta_[NeoRecormon],other_events,arm2,Anemic-Cancer-Participants-(Total-Participants),,,
1766,Drug_hypersensitivity,1,627,Immune_system_disorders,NCT01168973,https://clinicaltrials.gov/show/NCT01168973,Non-Small_Cell_Lung_Cancer,Ramucirumab|Placebo_(for_Ramucirumab)|Docetaxel|,serious_events,arm0,Ramucirumab-and-Docetaxel,8,docetaxel,taxane
1767,Drug_hypersensitivity,2,618,Immune_system_disorders,NCT01168973,https://clinicaltrials.gov/show/NCT01168973,Non-Small_Cell_Lung_Cancer,Ramucirumab|Placebo_(for_Ramucirumab)|Docetaxel|,serious_events,arm1,Placebo-and-Docetaxel,8,docetaxel,taxane
978,Hypersensitivity,1,17,Immune_system_disorders,NCT01169675,https://clinicaltrials.gov/show/NCT01169675,Neoplasms,BIBW_2992_low_dose|BIBW_2992_high_dose|pemetrexed|pemetrexed|BIBW_2992_high_dose_6_day|pemetrexed|pemetrexed|pemetrexed|pemetrexed|BIBW_2992_low_dose_6_day|BIBW_2992_medium_dose_6_day|BIBW_2992_medium_dose|,other_events,arm3,Pulsed-Afatinib-60-mg,,,
1771,Drug_hypersensitivity,1,528,Immune_system_disorders,NCT01183780,https://clinicaltrials.gov/show/NCT01183780,Colorectal_Cancer,Ramucirumab|Placebo|Irinotecan|Folinic_Acid|5-Fluorouracil|,serious_events,arm1,FOLFIRI-+-Placebo,45,folfiri,combination-drug-with-Irinotecan--Flourouracil--and-Leucovorin
2733,Allergic_reaction,1,42,Immune_system_disorders,NCT01190527,https://clinicaltrials.gov/show/NCT01190527,Non-Small_Cell_Lung_Cancer,FDG-PET,serious_events,arm0,Adaptive-Radiation,,,
988,Hypersensitivity,1,10,Immune_system_disorders,NCT01198548,https://clinicaltrials.gov/show/NCT01198548,Stage_IV_Colon_Cancer|Stage_IV_Rectal_Cancer|,leucovorin_calcium|bevacizumab|cholecalciferol|fluorouracil|oxaliplatin|pharmacological_study|,serious_events,arm0,Treatment-(FOLXFOX-Bevacizumab-Cholecalciferol),4,bevacizumab,monoclonal-antibody
988,Hypersensitivity,1,10,Immune_system_disorders,NCT01198548,https://clinicaltrials.gov/show/NCT01198548,Stage_IV_Colon_Cancer|Stage_IV_Rectal_Cancer|,leucovorin_calcium|bevacizumab|cholecalciferol|fluorouracil|oxaliplatin|pharmacological_study|,serious_events,arm0,Treatment-(FOLXFOX-Bevacizumab-Cholecalciferol),22,bevacizumab,monoclonal-antibody
2734,Allergic_reaction,1,35,Immune_system_disorders,NCT01206140,https://clinicaltrials.gov/show/NCT01206140,Recurrent_Adult_Soft_Tissue_Sarcoma|Stage_III_Adult_Soft_Tissue_Sarcoma|Stage_IV_Adult_Soft_Tissue_Sarcoma|,Laboratory_Biomarker_Analysis|Selumetinib|Temsirolimus|,other_events,arm1,Arm-II-(Selumetinib-and-Temsirolimus),,,
2735,Allergic_reaction,2,10,Immune_system_disorders,NCT01207102,https://clinicaltrials.gov/show/NCT01207102,Metastatic_Breast_Cancer,Abraxane|Carboplatin|,other_events,arm0,Abraxane-Carboplatin,3,carboplatin,alkalating-agent
