Special Characteristic of Patient,Discharged by the hospitalist service or other inpatient services
Special Characteristic of Patient,Patients must be inpatients who are expected to stay in the hospital for at least 5 days
Special Characteristic of Patient,No prisoners.
Special Characteristic of Patient,6th or 7th grade students
Special Characteristic of Patient,Military or veterans health care beneficiary.
Special Characteristic of Patient,All subjects will be outpatients.
Special Characteristic of Patient,Must meet same criteria as that of a volunteer blood donor.
Special Characteristic of Patient,Be able to participate as an outpatient.
Special Characteristic of Patient,Undergraduate students at Oxford University
Special Characteristic of Patient,Donor siblings must have: HLA A2+.
Special Characteristic of Patient,INCLUSION CRITERIA: Graduate students and undergraduate students who have completed two years of college.
Special Characteristic of Patient,Require inpatient hospitalization.
Special Characteristic of Patient,History of military service 1989 or earlier.
Special Characteristic of Patient,Same cell type as donor sibling.
Special Characteristic of Patient,Student in grades 1 to 9
Special Characteristic of Patient,Must have ability to set up an outpatient monitoring system.
Special Characteristic of Patient,High school students (grades 9-12) enrolled in participating schools
Special Characteristic of Patient,Healthy volunteers studied as outpatients.
Special Characteristic of Patient,Donor: Partially HLA matched family donor
Special Characteristic of Patient,Students at the excluded colleges
Special Characteristic of Patient,The patient must be clinically stable enough for outpatient evaluation.
Special Characteristic of Patient,Ability to participate in an outpatient study for at least 26 weeks.
Special Characteristic of Patient,Positive cross-match with intended donor and/or ABO incompatible with intended donor.
Special Characteristic of Patient,Patients who are inpatients
Special Characteristic of Patient,exclusion criteria: military service prior to 1989.
Special Characteristic of Patient,No prisoners or institutionalized patients
Special Characteristic of Patient,All regular education students  including students in bilingual classes
Special Characteristic of Patient,The volunteer is currently on active duty in the US military.
Special Characteristic of Patient,Minorities are encouraged to participate.
Special Characteristic of Patient,Outpatient status required
Special Characteristic of Patient,Inpatients at OSF Saint Francis Medical
Special Characteristic of Patient,Minorities: All races and ethnic backgrounds.
Special Characteristic of Patient,VA Medical Center or outpatient clinics with at least 3000 patients.
Special Characteristic of Patient,Prisoners or subjects who are compulsorily detained
Special Characteristic of Patient,Eligible veteran of United States (US) military
Special Characteristic of Patient,Prisoners or incarcerated individuals
Special Characteristic of Patient,No military service prior to 1989 or after January 2003.
Special Characteristic of Patient,No prisoners or parolees
Ethnicity,Urban African Americans with arthritis
Ethnicity,Caucasian
Ethnicity,African American
Ethnicity,Race of all 4 grandparents self-identified either as all Caucasian or all African American.
Ethnicity,Inpatient monitoring will be provided when medically indicated.
Ethnicity,Race of all four grandparents self-identified as either all Caucasian or all African American.
Ethnicity,INCLUSION CRITERIA: Ethnicity: African Americans
Ethnicity,To enroll participants must self-identify as African Americans and be born in the United States  with American born parents or be born in Africa with African born parents
Ethnicity,In the future  we plan to expand the study to include other groups which self-identify as African Americans (ie AfroCarribeans and Hispanic blacks).
Ethnicity,EXCLUSION CRITERIA: African American Ethnicity other than American or West African ancestry
Ethnicity,In the future  we will expand the study to include other African American groups such as individuals of Afro-Caribbean and Hispanic blacks.
Ethnicity,Alcohol consumption during the inpatient pharmacokinetic portion of the study.
Ethnicity,Caucasian (at least 2 generations originating in any of the original peoples of Europe  North Africa  or the Middle East) OR
Ethnicity,African American (at least 2 generations originating in any of the black racial groups of Africa)
Ethnicity,African Americans are eligible if they had a non-cardioembolic ischemic stroke at lease 7 days  but no more than 90 days before entering the trial.
Ethnicity,Although this condition is rare amongst African-Americans  every effort will be made to recruit such individuals.
Ethnicity,African-American  Hispanic  or Caucasian Self stated  plus the same for all 4 grandparents
Ethnicity,African American (self-identified)
Ethnicity,Male and females African American subjects over 18 years of age.
Ethnicity,Full Japanese  African American  and Taiwanese ancestry
Ethnicity,Hispanics and Native Americans are oversampled  but non-Hispanic whites will be included for comparison purposes
Ethnicity,Black/African American or White/Caucasian
Ethnicity,Participant is of Ashkenazi Jewish ethnicity and either has had breast cancer or has 1 first-degree or 2 second-degree relatives with breast cancer (including ductal carcinoma in situ) or ovarian cancer
Ethnicity,African-American or Hispanic
Ethnicity,Adults of Caucasian and Japanese Ethnicity
Ethnicity,African American
Ethnicity,African-American or Caucasian
Ethnicity,African Americans
Ethnicity,Caucasian
Ethnicity,64 African-Americans
Ethnicity,56 Caucasians 
Ethnicity,African-Americans: Individuals will be considered to be African-American if they self-identify as African-American and were born in the United States
Ethnicity,Further they must describe both parents as being African-American and born in the United States.
Ethnicity,Asians and Pacific Islanders.
Ethnicity,Ashkenazi Jewish ethnicity and meets criteria for 1 of the following: Prior breast cancer diagnosis
Ethnicity,The patient population is expected  however  to be predominantly minority in composition (mainly African-American and Latino  with some Asian  European and Native American patients as well) as function of demographics and genetics of these diseases
Ethnicity,Self-identify as African American or Caucasian
